question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
AIDA3_114,고막 천공(Perforation)이 발생했을 때의 권장되는 대처 방법은?,,즉시 물을 빼내기 위해 귀를 후빈다.,통증이 사라지면 바로 다이빙을 재개한다.,귀를 건조하게 유지하고 즉시 병원 진료를 받으며 완쾌될 때까지 다이빙을 금한다.,항생제를 먹고 다음 날 다이빙을 한다.,3,귀를 건조하게 유지하고 즉시 병원 진료를 받으며 완쾌될 때까지 다이빙을 금한다.,"고막 손상 시 감염 예방을 위해 즉시 병원에 가야 하며, 영구적 손상을 막기 위해 완치 전까지 물에 들어가선 안 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.27)",medium,Barotrauma,multiple_choice,treatment
AIDA3_115,"역폐색(Reverse Block)이 발생했을 때, 상승 중 통증이 심해지면 어떻게 해야 하는가?",,즉시 수면으로 급상승한다.,강하게 발살바를 시도하여 압력을 맞춘다.,상승을 멈추고 유도줄을 잡은 뒤 통증이 가라앉을 때까지 기다리거나 턱을 움직여본다.,머리를 아래로 향하게 하여 다시 하강한다.,3,상승을 멈추고 유도줄을 잡은 뒤 통증이 가라앉을 때까지 기다리거나 턱을 움직여본다.,"역폐색 시에는 압력평형(공기 주입)을 하지 말아야 하며, 상승을 멈추고 침착하게 대처해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.29)",hard,Barotrauma,multiple_choice,reverse_block
AIDA3_116,후드 압착(Hood Squeeze)을 예방하기 위한 방법으로 올바른 것은?,,가장 꽉 끼는 후드를 착용한다.,다이빙 전에 후드 안쪽 귀 부분에 물을 채운다.,하강 중에 후드를 갑자기 벗는다.,후드 안쪽에 공기를 가득 채우고 하강한다.,2,다이빙 전에 후드 안쪽 귀 부분에 물을 채운다.,"후드 압착은 외이도에 갇힌 공기가 압축되어 발생하므로, 다이빙 전 외이를 물로 채우거나 후드에 작은 구멍을 뚫어 예방한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",medium,Barotrauma,multiple_choice,prevention
AIDA3_117,"폐활량(VC)을 구하는 공식으로 올바른 것은? (TV:일회호흡량, IRV:예비흡기량, ERV:예비호기량, RV:잔기량)",,VC = TV + RV,VC = IRV + TV + ERV,VC = TLC + RV,VC = ERV + RV,2,VC = IRV + TV + ERV,"폐활량(VC)은 한 번의 호흡으로 들이쉴 수 있는 공기의 최대 부피로, 예비흡기량, 일회호흡량, 예비호기량의 합이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.38)",medium,Lungs,multiple_choice,lung_volume
AIDA3_118,"잔기량(RV, Residual Volume)의 정의는 무엇인가?",,평소 숨 쉴 때 드나드는 공기의 양,최대로 숨을 들이마신 후의 폐 용적,최대로 숨을 내뱉은 후에도 폐 속에 남아있는 공기의 양,폐가 수용할 수 있는 전체 공기의 양,3,최대로 숨을 내뱉은 후에도 폐 속에 남아있는 공기의 양,"잔기량(RV)은 최대한 숨을 내뱉은 후 폐 속에 남아있는 공기의 양을 말하며, 평균적으로 총폐용량의 25%이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.39)",easy,Lungs,multiple_choice,definition
AIDA3_119,기압성폐손상(Lung Squeeze)의 증상으로 볼 수 없는 것은?,,가슴의 답답함,숨 쉴 때 색색거리는 소리,분홍색 거품이 섞인 객혈,고막의 날카로운 통증,4,고막의 날카로운 통증,"고막 통증은 귀의 기압성외상 증상이다. 폐손상 증상은 호흡 곤란, 기침, 객혈, 피로 등이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.42)",easy,Lungs,multiple_choice,symptoms
AIDA3_120,폐압착이 의심되는 경우 응급조치로 올바르지 않은 행동은?,,즉시 다이빙을 중지한다.,폐의 이물질을 빼내기 위해 강하게 기침을 반복한다.,가능하면 순수 산소를 호흡한다.,최소 일주일 이상 다이빙을 중지하고 병원 치료를 받는다.,2,폐의 이물질을 빼내기 위해 강하게 기침을 반복한다.,"기침이 나오려 해도 강한 기침은 폐 조직에 추가 손상을 줄 수 있으므로 삼가야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.42)",hard,Lungs,multiple_choice,first_aid
AIDA3_121,중성부력(Neutral Buoyancy) 설정에 대한 일반적인 경험 법칙으로 적절한 것은?,,수면에 설정한다.,목표 수심의 1/3 지점 또는 최소 10m보다 깊은 곳에 설정한다.,최대 수심 바닥에 설정한다.,항상 5m 지점에 설정한다.,2,목표 수심의 1/3 지점 또는 최소 10m보다 깊은 곳에 설정한다.,"안전한 상승을 위해 중성부력은 너무 얕지 않게, 보통 목표 수심의 1/3 지점(깊은 다이빙 시)이나 최소 10m보다 깊게 설정해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.49)",medium,Buoyancy,multiple_choice,neutral_buoyancy
AIDA3_122,자유하강(Free Fall) 기술의 장점으로 가장 적절한 것은?,,하강 속도를 빠르게 높여준다.,산소와 에너지를 절약할 수 있다.,압력평형을 할 필요가 없어진다.,상승 시 부력을 증가시켜준다.,2,산소와 에너지를 절약할 수 있다.,"자유하강은 중성부력 지점을 지난 후 핀차기 없이 음성부력을 이용해 하강하는 기술로, 에너지와 산소를 크게 절약한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.50)",easy,Freefall,multiple_choice,benefits
AIDA3_123,자유하강 중 자세가 흐트러져 '낙하산' 자세(배가 아래로 향함)가 되는 주된 원인은?,,고개를 들어 아래를 쳐다보는 행동,발끝을 펴는 행동,손을 허벅지에 붙이는 행동,눈을 감는 행동,1,고개를 들어 아래를 쳐다보는 행동,"자유하강 중 아래를 쳐다보면 물의 저항이 늘어나고 몸이 바나나 모양으로 휘어지며 낙하산 자세가 되어 속도가 줄어든다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.51)",medium,Freefall,multiple_choice,technique
AIDA3_124,얕은수심 의식상실(Shallow Water Blackout)이 주로 발생하는 구간과 원인은?,,하강 중 10m 지점 압력 증가,상승 중 수면 근처(0~10m) 급격한 산소 분압 저하,바닥에서의 턴 동작 시 질소 마취,수면 휴식 중,2,"상승 중 수면 근처(0~10m), 급격한 산소 분압 저하","상승 시 수면 근처(특히 10m~0m)에서 압력이 급격히 낮아지며 산소 분압이 떨어져(0.1bar 이하 등) 의식상실 위험이 가장 크다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",hard,Hypoxia,multiple_choice,blackout
AIDA3_125,수심 30m 이내의 다이빙에서 권장되는 최소 수면 휴식 시간 계산법은?,,다이빙 시간과 동일한 시간,다이빙 시간의 2배,다이빙 시간의 3배,무조건 5분,2,다이빙 시간의 2배,"수심 30m까지의 다이빙에서 수면 휴식은 다이빙 시간의 2배를 권장하는 경험법칙을 따른다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.63)",medium,Safety,multiple_choice,surface_interval
AIDA3_126,이산화탄소(CO2) 훈련 테이블의 주요 목적은 무엇인가?,,산소 저장 능력 증대,이산화탄소 증가에 따른 육체적/정신적 내성 강화,최대 심박수 증가,폐활량의 물리적 확장,2,이산화탄소 증가에 따른 육체적/정신적 내성 강화,"CO2 테이블은 휴식 시간을 줄여 체내 CO2 농도를 높임으로써 이에 대한 내성을 기르는 훈련이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",medium,Training,multiple_choice,co2_tables
AIDA3_127,포유류잠수반응(MDR)의 주요 효과 중 하나인 '서맥(Bradycardia)'은 무엇을 의미하는가?,,심장 박동수의 감소,말초 혈관의 확장,적혈구의 파괴,신진대사의 급격한 증가,1,심장 박동수의 감소,"서맥은 심박수가 느려지는 현상으로, 산소 소비를 줄여 다이빙 시간을 늘리는 데 도움을 준다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.84)",easy,MDR,multiple_choice,bradycardia
AIDA3_128,깊은 수심에서 폐가 찌그러지지 않도록 혈액이 폐포 혈관으로 모여 부피를 보전하는 현상을 무엇이라 하는가?,,말초혈관확장,혈액이동(Blood Shift) 또는 혈액보상,비장 효과,침수 이뇨,2,혈액이동(Blood Shift) 또는 혈액보상,"혈액이동은 말초혈관수축으로 흉곽으로 모인 혈액이 폐포 혈관을 팽창시켜, 압력에 의한 기체 부피 손실을 보상하고 폐압착을 예방하는 현상이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.85)",hard,MDR,multiple_choice,blood_shift
AIDA3_129,프리다이빙 후 소변이 자주 마려운 현상(침수 이뇨)의 주된 원인은 무엇인가?,,말초혈관수축으로 인한 몸통 체액(혈액) 유입량 증가,신장의 기능 저하,수중에서의 긴장감,다이빙 전 과도한 수분 섭취,1,말초혈관수축으로 인한 몸통 체액(혈액) 유입량 증가,"MDR의 일부인 말초혈관수축으로 혈액이 몸통으로 몰리면, 신체는 체액 과잉으로 인식하여 소변 생성을 촉진한다(침수 이뇨). (출처: AIDA3 Korean Slides Set.pdf, p.87)",medium,MDR,multiple_choice,immersion_diuresis
AIDA3_130,비장 효과(Spleen Effect)가 프리다이빙에 주는 이점은?,,소화를 돕는다.,저장된 적혈구를 방출하여 산소 운반 능력을 일시적으로 높인다.,체온을 상승시킨다.,이산화탄소를 제거한다.,2,저장된 적혈구를 방출하여 산소 운반 능력을 일시적으로 높인다.,"비장은 수축하면서 저장하고 있던 적혈구를 혈류로 방출하여, 혈액의 산소 결합 능력을 높여준다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.84)",medium,MDR,multiple_choice,spleen
AIDA3_131,프리다이빙에서 '항복 수심(Failure Depth)'이란 무엇을 의미하는가?,,다이버가 심리적으로 포기하는 수심,잔기량(RV)에 도달하여 일반적인 방법으로 압력평형이 불가능해지는 수심,산소 부족으로 의식을 잃는 수심,빛이 도달하지 않는 수심,2,잔기량(RV)에 도달하여 일반적인 방법으로 압력평형이 불가능해지는 수심,"항복수심은 폐가 잔기량까지 압축되어 더 이상 공기를 끌어올려 압력평형을 할 수 없는 한계 수심을 뜻한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.41)",hard,Lungs,multiple_choice,failure_depth
AIDA3_132,돌턴의 법칙(Dalton's Law)이 설명하는 내용은?,,기체의 부피는 압력에 반비례한다.,혼합 기체의 전체 압력은 각 성분 기체의 부분압(분압)의 합과 같다.,액체에 녹아드는 기체의 양은 압력에 비례한다.,유체 속의 물체는 부력을 받는다.,2,혼합 기체의 전체 압력은 각 성분 기체의 부분압(분압)의 합과 같다.,"돌턴의 법칙은 부분압력에 관한 법칙으로, 수심에 따른 산소 분압 변화와 얕은수심 의식상실을 설명하는 데 사용된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.59)",medium,Physics,multiple_choice,daltons_law
AIDA3_133,안전한 프리다이빙을 위한 '버디 시스템'의 원칙으로 잘못된 것은?,,버디는 다이버가 수면에 올라온 후 최소 30초 이상 상태를 관찰해야 한다.,깊은 수심 다이빙 시 버디는 다이버와 함께 처음부터 끝까지 나란히 하강 및 상승한다.,버디는 다이버의 실력과 계획을 미리 알고 있어야 한다.,사고 발생 시 즉시 구조할 준비가 되어 있어야 한다.,2,깊은 수심 다이빙 시 버디는 다이버와 함께 처음부터 끝까지 나란히 하강 및 상승한다.,"버디는 다이버의 전체 다이빙을 따라가는 것이 아니라, 수면에서 지켜보다가 다이버가 상승할 때(보통 -10m~-15m 지점 등) 마중 나가서(세이프티) 함께 상승해야 한다. 동시에 다이빙하면 사고 시 구조할 사람이 없다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Safety,multiple_choice,buddy_system
AIDA3_134,AIDA3 과정에서 배우는 훈련 계획 중 '몸풀기(Warm-up)'의 주된 목적은?,,최대한 많은 산소를 미리 저장하는 것,폐를 과도하게 늘려 용량을 키우는 것,육체적/정신적 긴장 완화 및 MDR 유도,근육에 젖산을 미리 축적시켜 적응하는 것,3,육체적/정신적 긴장 완화 및 MDR 유도,"몸풀기는 본 다이빙(최대 퍼포먼스) 전에 긴장을 풀고, 포유류잠수반응(MDR)을 유도하여 다이빙 모드로 전환하는 과정이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.66)",easy,Training,multiple_choice,warmup
AIDA3_135,프리다이빙 중 발생할 수 있는 대사저하증(Hypometabolism)의 효과는?,,소화 작용 촉진,신진대사 속도 저하를 통한 산소 소비 감소,체온의 급격한 상승,심박수 증가,2,신진대사 속도 저하를 통한 산소 소비 감소,"MDR의 일부인 대사저하증은 비필수적인 신체 화학 반응을 늦추어 산소 소비를 줄이는 현상이다. (출처: AIDA3 Korean Slides Set.pdf, p.85)",medium,MDR,multiple_choice,hypometabolism
AIDA3_136,부비강 압착(Sinus Squeeze) 발생 시 나타나는 전형적인 증상은?,,귀의 먹먹함,이마나 광대뼈 부위,치아의 찌르는 듯한 통증,"가슴 통증, 손발 저림",2,"이마나 광대뼈 부위, 치아의 찌르는 듯한 통증","부비강 압착은 하강 중 해당 공간의 압력평형 실패로 점막이 붓거나 출혈이 발생하며, 얼굴 부위에 날카로운 통증을 유발한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.31)",easy,Barotrauma,multiple_choice,sinus_squeeze
AIDA3_137,횡격막 스트레칭의 효과로 가장 적절한 것은?,,고막의 유연성 증가,잔기량(RV) 감소 및 폐활량 증가 효과,혈액 내 적혈구 수 증가,이산화탄소 생성 억제,2,잔기량(RV) 감소 및 폐활량 증가 효과,"횡격막과 늑간근의 유연성을 기르면 폐를 더 많이 압축할 수 있어 잔기량(RV)을 줄이고, 결과적으로 사용 가능한 공기량(폐활량)을 늘리는 효과가 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.39)",medium,Training,multiple_choice,stretching
AIDA3_138,다음 중 '변압성 현기증(Alternobaric Vertigo)'의 원인은?,,양쪽 귀(중이)의 압력평형 속도 차이(불균형),산소 부족으로 인한 뇌 기능 저하,수온의 급격한 변화,질소 마취,1,양쪽 귀(중이)의 압력평형 속도 차이(불균형),"변압성 현기증은 주로 상승 중 한쪽 귀의 압력이 다른 쪽보다 늦게 빠질 때 발생하며, 뇌가 이를 회전하는 것으로 착각해 어지러움을 유발한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",hard,Barotrauma,multiple_choice,vertigo
AIDA3_139,프리다이빙 후 감압병(DCS) 의심 증상이 나타났을 때 적절한 조치는?,,즉시 물에 들어가 다시 압력을 가한다.(수중 재압),100% 순수 산소를 호흡하며 즉시 병원(챔버)으로 이송한다.,충분한 수면을 취하고 기다린다.,따뜻한 물로 샤워를 한다.,2,100% 순수 산소를 호흡하며 즉시 병원(챔버)으로 이송한다.,"감압병 증상 발현 시 즉시 다이빙을 중단하고, 의료용 산소를 공급하며 전문 치료 시설로 이동해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.62)",medium,Safety,multiple_choice,dcs_treatment
AIDA3_140,"폐의 용적 중 FRC(Functional Residual Capacity, 기능적 잔기량)는 어떻게 구성되는가?",,ERV(예비호기량) + RV(잔기량),TV(일회호흡량) + IRV(예비흡기량),VC(폐활량) - TV(일회호흡량),TLC(총폐용량) / 2,1,ERV(예비호기량) + RV(잔기량),"FRC는 편안하게 숨을 내쉰 후 폐에 남아있는 공기의 양으로, 예비호기량과 잔기량의 합이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.38)",medium,Lungs,multiple_choice,frc
AIDA3_141,저산소증(Hypoxia)으로 인한 운동제어능력상실(LMC/Samba)의 주요 증상으로 올바른 것은?,,전신 경련 및 입술 떨림,의식의 완전한 소실,고막의 심한 통증,피부 발진,1,전신 경련 및 입술 떨림,"LMC(운동제어능력상실)는 의식을 잃기 직전 단계로, 주로 입술이 떨리거나 머리를 가누지 못하고 몸이 제멋대로 움직이는 증상을 보인다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",medium,Safety,multiple_choice,lmc_symptoms
